day,name,address,city,codes,map
"PM 08:00, Friday",4 Directions Native American Group,Center for Training and Education:  749 Story Rd (in back),"San Jose, East","O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=749+Story+Rd,+San+Jose,+CA&sll=37.0625,-95.677068&sspn=46.677964,78.134766&ie=UTF8&z=16&iwloc=A"
,Monday 07:00 AM,First Christian Church:  80 S. 5th St.,"San Jose, Downtown","O, Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=80+S.+5th,+San+Jose,+CA&sll=37.32852,-121.861045&sspn=0.011517,0.019076&ie=UTF8&z=16&iwloc=A"
"AM 07:00, Tuesday",Third Tradition,First Christian Church:  80 S. 5th,"San Jose, Downtown","O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=80+S.+5th,+San+Jose,+CA&sll=37.32852,-121.861045&sspn=0.011517,0.019076&ie=UTF8&z=16&iwloc=A"
"PM 07:30, Thursday",God and the Big Book (daycare provided),"Calvary Church:  16330 Los Gatos Blvd., Red Brick Bldg.",Los Gatos,O,"http://maps.google.com/maps?f=q&hl=en&q=16330+Los+Gatos+Blvd,+Los+Gatos,+CA&sll=37.0625,-95.677068&sspn=50.777825,82.265625&layer=&ie=UTF8&z=17&om=1&iwloc=addr"
"AM 07:00, Wednesday",Third Tradition,First Christian Church:  80 S. 5th,"San Jose, Downtown","O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=80+S.+5th,+San+Jose,+CA&sll=37.32852,-121.861045&sspn=0.011517,0.019076&ie=UTF8&z=16&iwloc=A"
"AM 07:00, Thursday",Third Tradition,First Christian Church:  80 S. 5th,"San Jose, Downtown","O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=80+S.+5th,+San+Jose,+CA&sll=37.32852,-121.861045&sspn=0.011517,0.019076&ie=UTF8&z=16&iwloc=A"
"PM 06:00, Thursday",Tradition Study,7511 Gourmet Alley,Gilroy,"O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=7511+Gourmet+Alley,+Gilroy,+CA&sll=37.277003,-121.952999&sspn=0.092611,0.153809&g=95008&ie=UTF8&z=16"
"PM 08:00, Sunday",Change,"Change Recovery House:  526 Page St., near San Carlos & Meridian","San Jose, downtown","O,Wh",http://goo.gl/maps/W82Q9
"PM 07:30, Sunday",Twelve & Twelve Book Study (chip mtg.),Our Savior's Lutheran Church: 1224 N. Winchester Blvd. & Tulip Ave.,Santa Clara,"O,Wh","http://maps.google.com/maps?q=1224+N+Winchester+Blvd,+Santa+Clara,+CA+95050&hl=en&ll=37.335873,-121.950088&spn=0.015014,0.042915"
"PM 09:30, Sunday",Late Night Reflections,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"AM 06:45, Monday",Morning Reflections,"Mt. Olive Lutheran Church: 1989 E. Calaveras Blvd., near Evans Rd.",Milpitas,"O,Wh","http://maps.google.com/maps?q=1989+E+Calaveras+Blvd,+Milpitas,+CA+95035&spn=0.021754,0.036489&hl=en"
"PM 01:00, Friday",Friday Big Book Study,St. Mark's Church:  1957 Pruneridge,Santa Clara,"C, Wh","http://maps.google.com/maps?q=1957,+Pruneridge,+santa+clara,+ca&hl=en"
"AM 10:30, Saturday",Stick With Sobriety,"Serenity First Fellowship: 304 N. 6th St, at Julian (upstairs)","San Jose, Downtown",O,"http://maps.google.com/maps?q=304+N+6th+St,+San+Jose,+CA+95112&hl=en"
"PM 12:00, Thursday",Sufficient Substitute,Dwell Christian Church:  1292 Minnesota Ave.,"San Jose, Willow Glen","O,Wh",http://goo.gl/maps/4p0GO
"PM 12:00, Friday",Sufficient Substitute,Dwell Christian Church:  1292 Minnesota Ave.,"San Jose, Willow Glen","O,Wh",http://goo.gl/maps/4p0GO
"PM 04:00, Wednesday",Sisters Seeking Serenity,"Holy Spirit Episcopal Church: 41 W. Rincon at Winchester Blvd., St. Lawrence Hall",Campbell,"O,W,Wh","http://maps.google.com/maps?q=41+W+Rincon+Ave,+Campbell,+CA+95008&spn=0.021798,0.036489&hl=en"
"PM 07:00, Tuesday",Society of the Second Chance (smoking permitted),Cigar Store:  1650 Almaden Rd (Chip meeting last Tues. of mo.),"San Jose, Willow Glen",O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1650+Almaden+Rd,+San+Jose,+CA&sll=37.0625,-95.677068&sspn=47.215051,79.013672&ie=UTF8&hq=&hnear=1650+Almaden+Rd,+San+Jose,+Santa+Clara,+California+95125&z=16"
"AM 07:00, Thursday",Daily Reflection,"South County Fellowship: 18675 Adams Ct., Suite N",Morgan Hill,"O,Wh","http://maps.google.com/maps?q=18675+Adams+Ct+morgan+hill,+ca&hl=en"
"AM 07:30, Saturday",Women to Women,"St. Francis Episcopal Church:  1205 Pine Ave., at Newport","San Jose, Willow Glen","C,W,Wh","http://maps.google.com/maps?q=1205+Pine+Ave,+San+Jose,+CA+95125&hl=en"
"AM 07:30, Monday",Early Bird,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"AM 06:00, Friday",Attitude Adjustment,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"AM 07:30, Friday",Early Bird,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"PM 04:00, Sunday",A Second Chance at a 1st Class Life,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"AM 06:00, Sunday",Attitude Adjustment,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"AM 07:30, Thursday",Early Bird,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"PM 07:30, Thursday",Solutions for Gay Women,"Church of Christ: 400 W. Campbell Avenue, west of Winchester Blvd.",Campbell,"W,O,L","http://maps.google.com/maps?q=400+W.+Campbell+Ave+campbell,+ca&spn=0.021797,0.036489&hl=en"
"PM 05:15, Monday",Monday At A Time,First Congregational Church:  1985 Louis Rd,Palo Alto,"O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1985+Louis+Rd,+Palo+Alto,+CA&sll=37.0625,-95.677068&sspn=46.677964,78.134766&ie=UTF8&z=16&iwloc=A"
"AM 06:00, Monday",Attitude Adjustment,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"PM 08:00, Thursday",Los Altos Big Book,"Los Altos Lutheran Church:  460 S. El Monte at Cuesta, Fireside Rm.",Los Altos,C,"http://maps.google.com/maps?q=460+S+El+Monte+Ave,+Los+Altos,+CA+94022&spn=0.020508,0.035397&hl=en"
"AM 06:00, Thursday",Attitude Adjustment,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"PM 06:00, Tuesday",Character Defect Freedom,"Denny's Restaurant: 2060 S. Bascom Ave., just south of Campbell Ave.",Campbell,"M,C","http://maps.google.com/maps?q=2060+S.+Bascom+Ave+campbell,+ca&spn=0.021798,0.036489&hl=en"
"PM 04:00, Monday",Traditions Study,"Holy Spirit Episcopal Church: 41 W. Rincon at Winchester Blvd., St. Lawrence Hall",Campbell,"C,Wh","http://maps.google.com/maps?q=41+W+Rincon+Ave,+Campbell,+CA+95008&spn=0.021798,0.036489&hl=en"
"PM 02:00, Sunday",We Asked,7511 Gourmet Alley,Gilroy,"C,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=7511+Gourmet+Alley,+Gilroy,+CA&sll=37.277003,-121.952999&sspn=0.092611,0.153809&g=95008&ie=UTF8&z=16"
"PM 04:00, Friday",Truly Happy Hour,"Holy Spirit Episcopal Church: 41 W. Rincon at Winchester Blvd., St. Lawrence Hall",Campbell,"O,Wh","http://maps.google.com/maps?q=41+W+Rincon+Ave,+Campbell,+CA+95008&spn=0.021798,0.036489&hl=en"
"PM 04:00, Monday",Golden Keys,Alano Club of San Jose: 1122 Fair Ave. & McLaughlin (btwn. Tully & Story),"San Jose, East",O,"http://maps.google.com/maps?q=1122+Fair+Ave,+san+jose+ca&spn=0.020508,0.035397&hl=en"
"PM 04:00, Tuesday",Golden Keys,Alano Club of San Jose: 1122 Fair Ave. & McLaughlin (btwn. Tully & Story),"San Jose, East",O,"http://maps.google.com/maps?q=1122+Fair+Ave,+san+jose+ca&spn=0.020508,0.035397&hl=en"
"PM 04:00, Wednesday",Golden Keys,Alano Club of San Jose: 1122 Fair Ave. & McLaughlin (btwn. Tully & Story),"San Jose, East",O,"http://maps.google.com/maps?q=1122+Fair+Ave,+san+jose+ca&spn=0.020508,0.035397&hl=en"
"PM 04:00, Thursday",Golden Keys,Alano Club of San Jose: 1122 Fair Ave. & McLaughlin (btwn. Tully & Story),"San Jose, East",O,"http://maps.google.com/maps?q=1122+Fair+Ave,+san+jose+ca&spn=0.020508,0.035397&hl=en"
"PM 04:00, Friday",Golden Keys,Alano Club of San Jose: 1122 Fair Ave. & McLaughlin (btwn. Tully & Story),"San Jose, East",O,"http://maps.google.com/maps?q=1122+Fair+Ave,+san+jose+ca&spn=0.020508,0.035397&hl=en"
"PM 12:00, Tuesday",Second Street Group,"Trinity Episcopal Cathedral:  81 N. 2nd St. & W. St. John, upstairs","San Jose, Downtown",O,"http://maps.google.com/maps?q=81+N.+2nd+St+san+jose,+ca&spn=0.021783,0.036489&hl=en"
"PM 08:00, Friday",TGIS (Thank God I'm Sober ),Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"PM 08:15, Sunday",Step by Step Group,"Union Presbyterian Church: 858 University Ave., 2 blocks east of El Monte (up around back of church)",Los Altos,"O,Wh","http://maps.google.com/maps?q=858+University+Ave,+Los+Altos,+CA+94022&spn=0.021774,0.036489&hl=en"
"PM 05:00, Sunday",A Time for Change,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,"W,C","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"PM 08:00, Sunday",Young People's Meeting,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,"O,Y","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"PM 06:00, Thursday",Keep It Simple,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"PM 06:00, Friday",Escape the Madness,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"PM 12:00, Sunday",Big Book Study,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"AM 06:00, Saturday",Attitude Adjustment,Cornerstone Fellowship Group: 1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"PM 09:30, Monday",Monday Nite Special,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"PM 09:30, Tuesday",A.A. In Prison book study,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"PM 10:00, Thursday",164 Big Book Study,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"AM 06:45, Friday",Morning Reflections,"Mt. Olive Lutheran Church: 1989 E. Calaveras Blvd., near Evans Rd.",Milpitas,"O,Wh","http://maps.google.com/maps?q=1989+E+Calaveras+Blvd,+Milpitas,+CA+95035&spn=0.021754,0.036489&hl=en"
"PM 01:15, Sunday",Young People's Sunrise,Mitchell Park:  3800 Middlefield Rd. (In the park),Palo Alto,"Y,O","http://maps.google.com/maps?q=3800+Middlefield+Road,+Palo+Alto,+CA&hl=en&sll=37.0625,-95.677068&sspn=58.076329,135.263672&vpsrc=0&hnear=3800+Middlefield+Rd,+Palo+Alto,+California+94303&t=m&z=17"
"PM 07:00, Wednesday","A Better Life (Adults only, please)",Emergency Housing Consortium:  2011 Little Orchard St.,"San Jose, South","O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=2011+Little+Orchard+St.,+San+Jose,+CA&sll=37.320052,-121.877636&sspn=0.734994,1.230469&ie=UTF8&z=16&iwloc=addr"
"PM 12:00, Tuesday",Tuesday Noon Step Study,Chinese for Christ Church:  4255 Williams Rd. (entrance and parking in back),"San Jose, West","C,Wh",http://g.co/maps/phb35
"PM 05:30, Saturday",LGBT Happy Destiny Group,"Conscious Living Center:  2400 Wyandotte St., Suite C",Mountain View,"G,L,O",http://g.co/maps/kveru
"AM 10:30, Thursday",24 Hour Concept,"3466 Grossmont Dr., Portable #1","San Jose, East","O,Wh",http://g.co/maps/u2xtb
"PM 06:00, Sunday",Fair Avenue Fellowship Speaker Meeting (Chips),Alano Club of San Jose: 1122 Fair Ave. & McLaughlin (btwn. Tully & Story),"San Jose, East",O,"http://maps.google.com/maps?q=1122+Fair+Ave,+san+jose+ca&spn=0.020508,0.035397&hl=en"
"PM 07:00, Thursday","No Chaser (Adults only, please)","Emergency Housing Consortium:  2011 Little Orchard, Veteran's Center","San Jose, South","O,Wh",http://g.co/maps/a67yy
"PM 07:00, Friday","12 & 12 Meeting (Adults only, please)","Emergency Housing Consortium:  2011 Little Orchard, Veteran's Center","San Jose, South","O,Wh",http://g.co/maps/a67yy
"PM 07:00, Sunday","Came To Believe (Adults only, please)","Emergency Housing Consortium:  2011 Little Orchard, Veteran's Center","San Jose, South","O,Wh",http://g.co/maps/a67yy
"AM 07:45, Saturday",Conscious Contact Meditation Group,"Calvary Church:  16330 Los Gatos Blvd., Red Brick Bldg.",Los Gatos,"O,Wh","http://maps.google.com/maps?f=q&hl=en&q=16330+Los+Gatos+Blvd,+Los+Gatos,+CA&sll=37.0625,-95.677068&sspn=50.777825,82.265625&layer=&ie=UTF8&z=17&om=1&iwloc=addr"
"PM 06:00, Wednesday",D.I.V.A. (Drinking Isn't Very Attractive),"First Congregational Church:  1980 Hamilton @ Leigh, Rm 14","San Jose, Willow Glen","C,W","http://maps.google.com/maps?f=q&hl=en&q=1980+Hamilton+Ave,+Campbell,+Santa+Clara,+California+95125,+United+States&layer=&ie=UTF8&sll=37.0625,-95.677068&sspn=50.777825,82.265625&z=17&om=1&iwloc=addr"
"PM 08:00, Sunday",,,,,
"PM 07:00, Sunday",,,,,
"PM 02:00, Sunday",,,,,
"AM 07:00, Friday",,,,,
"AM 07:30, Sunday",,,,,
"AM 09:15, Sunday",,,,,
"AM 11:30, Sunday",,,,,
"PM 07:30, Sunday",,,,,
"PM 12:00, Friday",,,,,
"PM 07:30, Sunday",,,,,
"PM 08:00, Sunday",,,,,
"AM 11:15, Sunday",,,,,
"PM 01:00, Sunday",,,,,
"PM 07:00, Sunday",,,,,
"AM 10:30, Sunday",,,,,
"PM 08:00, Sunday",,,,,
"PM 04:30, Sunday",,,,,
"PM 07:00, Tuesday",,,,,
"AM 10:00, Saturday",,,,,
"AM 09:00, Sunday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 08:00, Sunday",,,,,
"AM 10:00, Saturday",,,,,
"AM 10:30, Friday",,,,,
"PM 12:00, Sunday",,,,,
"PM 07:00, Saturday",,,,,
"PM 07:30, Sunday",,,,,
"PM 07:30, Sunday",,,,,
"PM 08:00, Sunday",,,,,
"PM 08:00, Sunday",,,,,
"AM 08:30, Sunday",,,,,
"AM 11:00, Sunday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 03:00, Sunday",,,,,
"PM 07:00, Sunday",,,,,
"PM 07:30, Sunday",,,,,
"PM 12:00, Monday",,,,,
"PM 06:00, Monday",,,,,
"PM 08:00, Monday",,,,,
"PM 08:00, Monday",,,,,
"PM 07:30, Monday",,,,,
"PM 08:15, Monday",,,,,
"PM 07:30, Monday",,,,,
"PM 12:30, Monday",,,,,
"AM 09:00, Sunday",,,,,
"PM 12:00, Monday",,,,,
"PM 07:00, Monday",,,,,
"PM 08:00, Thursday",,,,,
"PM 08:00, Monday",,,,,
"PM 12:00, Monday",,,,,
"PM 12:00, Monday",,,,,
"PM 07:30, Monday",,,,,
"PM 05:00, Sunday",,,,,
"PM 12:00, Monday",,,,,
"PM 06:00, Monday",,,,,
"PM 08:00, Monday",,,,,
"AM 07:30, Monday",,,,,
"PM 12:00, Monday",,,,,
"PM 12:00, Monday",,,,,
"PM 08:15, Wednesday",,,,,
"AM 10:30, Tuesday",,,,,
"PM 08:00, Monday",,,,,
"AM 06:30, Friday",,,,,
"PM 07:30, Monday",,,,,
"PM 08:00, Monday",,,,,
"PM 08:00, Monday",,,,,
"PM 01:00, Monday",,,,,
"PM 07:00, Monday",,,,,
"PM 12:00, Monday",,,,,
"PM 12:00, Monday",,,,,
"PM 08:00, Monday",,,,,
"PM 05:00, Wednesday",,,,,
"PM 12:00, Tuesday",,,,,
"PM 06:00, Tuesday",,,,,
"PM 08:00, Tuesday",,,,,
"PM 08:00, Tuesday",,,,,
"PM 07:00, Tuesday",,,,,
"PM 08:00, Tuesday",,,,,
"AM 07:00, Tuesday",,,,,
"PM 07:45, Monday",,,,,
"PM 12:00, Tuesday",,,,,
"PM 08:00, Tuesday",,,,,
"PM 01:30, Sunday",,,,,
"PM 08:00, Tuesday",,,,,
"AM 12:00, Sunday",,,,,
"AM 06:00, Wednesday",,,,,
"PM 08:00, Tuesday",,,,,
"PM 07:00, Tuesday",,,,,
"PM 12:00, Tuesday",,,,,
"PM 06:00, Tuesday",,,,,
"PM 08:00, Tuesday",,,,,
"PM 12:00, Tuesday",,,,,
"AM 07:30, Tuesday",,,,,
"PM 12:00, Tuesday",,,,,
"PM 12:00, Tuesday",,,,,
"PM 06:00, Tuesday",,,,,
"PM 06:00, Monday",,,,,
"PM 07:00, Saturday",,,,,
"PM 10:00, Tuesday",,,,,
"PM 10:00, Thursday",,,,,
"PM 09:30, Tuesday",,,,,
"PM 12:00, Tuesday",,,,,
"AM 06:30, Wednesday",,,,,
"AM 06:30, Thursday",,,,,
"PM 12:00, Tuesday",,,,,
"AM 06:30, Monday",,,,,
"PM 12:00, Tuesday",,,,,
"PM 07:30, Wednesday",,,,,
"PM 07:30, Tuesday",,,,,
"PM 08:00, Thursday",,,,,
"PM 08:00, Tuesday",,,,,
"PM 08:00, Tuesday",,,,,
"PM 08:00, Tuesday",,,,,
"PM 12:00, Tuesday",,,,,
"PM 08:15, Tuesday",,,,,
"PM 12:00, Saturday",,,,,
"PM 12:00, Tuesday",,,,,
"PM 12:00, Tuesday",,,,,
"AM 09:00, Thursday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 06:00, Wednesday",,,,,
"PM 08:00, Wednesday",,,,,
"AM 12:00, Thursday",,,,,
"PM 06:00, Thursday",,,,,
"PM 08:00, Thursday",,,,,
"PM 08:00, Wednesday",,,,,
"PM 07:00, Thursday",,,,,
"PM 08:15, Wednesday",,,,,
"PM 08:00, Saturday",,,,,
"PM 07:00, Monday",,,,,
"PM 06:00, Thursday",,,,,
"AM 12:00, Friday",,,,,
"PM 12:30, Wednesday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 06:00, Wednesday",,,,,
"PM 07:30, Wednesday",,,,,
"AM 07:30, Wednesday",,,,,
"PM 12:00, Wednesday",,,,,
"AM 09:30, Saturday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 06:00, Wednesday",,,,,
"PM 07:30, Wednesday",,,,,
"AM 12:00, Saturday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 06:00, Wednesday",,,,,
"PM 08:00, Wednesday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 08:00, Monday",,,,,
"PM 06:00, Wednesday",,,,,
"AM 06:00, Wednesday",,,,,
"PM 09:30, Friday",,,,,
"AM 06:45, Wednesday",,,,,
"PM 07:45, Friday",,,,,
"AM 07:00, Sunday",,,,,
"PM 07:00, Sunday",,,,,
"AM 07:00, Saturday",,,,,
"PM 08:15, Wednesday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 08:00, Wednesday",,,,,
"PM 08:00, Wednesday",,,,,
"PM 08:00, Wednesday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 12:00, Thursday",,,,,
"PM 06:00, Thursday",,,,,
"PM 08:00, Thursday",,,,,
"PM 08:00, Thursday",,,,,
"PM 07:30, Friday",,,,,
"AM 10:30, Thursday",,,,,
"PM 08:00, Thursday",,,,,
"PM 08:15, Thursday",,,,,
"PM 07:00, Sunday",,,,,
"PM 08:00, Monday",,,,,
"PM 12:30, Thursday",,,,,
"PM 08:00, Thursday",,,,,
"AM 09:00, Sunday",,,,,
"PM 12:15, Thursday",,,,,
"PM 12:00, Thursday",,,,,
"PM 12:00, Thursday",,,,,
"AM 07:30, Saturday",,,,,
"PM 12:00, Thursday",,,,,
"PM 12:00, Wednesday",,,,,
"PM 12:00, Thursday",,,,,
"PM 08:15, Saturday",,,,,
"AM 07:30, Thursday",,,,,
"PM 12:00, Thursday",,,,,
"PM 06:00, Wednesday",,,,,
"PM 12:00, Thursday",,,,,
"PM 06:00, Thursday",,,,,
"PM 07:30, Thursday",,,,,
"PM 12:00, Thursday",,,,,
"PM 06:30, Saturday",,,,,
"PM 06:00, Monday",,,,,
"PM 08:00, Thursday",,,,,
"PM 07:30, Friday",,,,,
"PM 08:00, Thursday",,,,,
"PM 08:15, Thursday",,,,,
"PM 08:00, Thursday",,,,,
"PM 08:00, Thursday",,,,,
"PM 02:00, Thursday",,,,,
"PM 07:00, Wednesday",,,,,
"PM 12:00, Thursday",,,,,
"PM 12:00, Thursday",,,,,
"PM 07:00, Tuesday",,,,,
"PM 06:00, Friday",,,,,
"PM 12:00, Friday",,,,,
"PM 08:00, Friday",,,,,
"PM 06:00, Sunday",,,,,
"PM 12:00, Monday",,,,,
"PM 06:30, Thursday",,,,,
"PM 06:45, Friday",,,,,
"PM 08:00, Friday",,,,,
"PM 08:00, Friday",,,,,
"PM 12:00, Friday",,,,,
"PM 12:30, Friday",,,,,
"PM 06:00, Friday",,,,,
"PM 12:00, Friday",,,,,
"PM 12:00, Friday",,,,,
"PM 08:00, Friday",,,,,
"PM 08:00, Tuesday",,,,,
"PM 07:30, Friday",,,,,
"PM 12:00, Friday",,,,,
"AM 07:30, Friday",,,,,
"PM 12:00, Friday",,,,,
"PM 12:00, Friday",,,,,
"PM 06:00, Friday",,,,,
"PM 07:30, Friday",,,,,
"PM 12:00, Friday",,,,,
"PM 06:00, Friday",,,,,
"PM 08:00, Friday",,,,,
"PM 08:15, Friday",,,,,
"PM 08:00, Friday",,,,,
"AM 06:00, Monday",,,,,
"PM 08:15, Friday",,,,,
"PM 08:00, Friday",,,,,
"PM 08:00, Friday",,,,,
"PM 12:00, Saturday",,,,,
"PM 08:15, Friday",,,,,
"PM 08:15, Friday",,,,,
"PM 12:00, Friday",,,,,
"PM 02:00, Saturday",,,,,
"PM 03:30, Sunday",,,,,
"PM 08:00, Saturday",,,,,
"PM 01:30, Saturday",,,,,
"AM 09:00, Saturday",,,,,
"PM 07:30, Saturday",,,,,
"AM 11:00, Saturday",,,,,
"PM 08:00, Monday",,,,,
"PM 07:15, Saturday",,,,,
"PM 07:30, Friday",,,,,
"PM 08:15, Saturday",,,,,
"PM 04:30, Saturday",,,,,
"PM 01:30, Saturday",,,,,
"PM 12:00, Saturday",,,,,
"PM 06:00, Saturday",,,,,
"PM 07:30, Saturday",,,,,
"PM 06:00, Sunday",,,,,
"AM 06:00, Thursday",,,,,
"AM 06:00, Tuesday",,,,,
"PM 12:00, Saturday",,,,,
"PM 08:00, Saturday",,,,,
